name,level,region,year,povtype,value,covid,estimate,ppp
Kazakhstan,National,ECA,2020,Poorest 20%,0.0019665,TRUE,TRUE,2011
Kazakhstan,National,ECA,2021,Extreme poverty,0.0001808376,FALSE,TRUE,2011
Kazakhstan,National,ECA,2021,Poorest 20%,0.001389848,FALSE,TRUE,2011
Kazakhstan,National,ECA,2021,Extreme poverty,0.0001941736,TRUE,TRUE,2011
Kazakhstan,National,ECA,2021,Poorest 20%,0.0019665,TRUE,TRUE,2011
Kazakhstan,National,ECA,2022,Extreme poverty,0.0001808376,FALSE,TRUE,2011
Kazakhstan,National,ECA,2023,Extreme poverty,0.0001808376,FALSE,TRUE,2011
Kazakhstan,National,ECA,2024,Extreme poverty,0.0001808376,FALSE,TRUE,2011
Kenya,National,SSA,2010,Extreme poverty,0.4073981,FALSE,FALSE,2011
Kenya,National,SSA,2010,Poorest 20%,0.4722573,FALSE,FALSE,2011
Kenya,National,SSA,2011,Extreme poverty,0.4001001,FALSE,FALSE,2011
Kenya,National,SSA,2011,Poorest 20%,0.5000277,FALSE,FALSE,2011
Kenya,National,SSA,2012,Extreme poverty,0.3938799,FALSE,FALSE,2011
Kenya,National,SSA,2012,Poorest 20%,0.512328,FALSE,FALSE,2011
Kenya,National,SSA,2013,Extreme poverty,0.386892,FALSE,FALSE,2011
Kenya,National,SSA,2013,Poorest 20%,0.5410913,FALSE,FALSE,2011
Kenya,National,SSA,2015,Extreme poverty,0.3728672,FALSE,FALSE,2011
Kenya,National,SSA,2015,Poorest 20%,0.5661627,FALSE,FALSE,2011
Kenya,National,SSA,2018,Extreme poverty,0.3100288,FALSE,FALSE,2011
Kenya,National,SSA,2018,Poorest 20%,0.5481207,FALSE,FALSE,2011
Kenya,National,SSA,2018,Extreme poverty,0.326424,TRUE,FALSE,2011
Kenya,National,SSA,2018,Poorest 20%,0.5636605,TRUE,FALSE,2011
Kenya,National,SSA,2019,Extreme poverty,0.2958689,FALSE,TRUE,2011
Kenya,National,SSA,2019,Poorest 20%,0.5398629,FALSE,TRUE,2011
Kenya,National,SSA,2019,Extreme poverty,0.3122232,TRUE,TRUE,2011
Kenya,National,SSA,2019,Poorest 20%,0.5559089,TRUE,TRUE,2011
Kenya,National,SSA,2020,Extreme poverty,0.2805981,FALSE,TRUE,2011
Kenya,National,SSA,2020,Poorest 20%,0.5149834,FALSE,TRUE,2011
Kenya,National,SSA,2020,Extreme poverty,0.3216016,TRUE,TRUE,2011
Kenya,National,SSA,2020,Poorest 20%,0.5583623,TRUE,TRUE,2011
Kenya,National,SSA,2021,Extreme poverty,0.2655622,FALSE,TRUE,2011
Kenya,National,SSA,2021,Poorest 20%,0.5136137,FALSE,TRUE,2011
Kenya,National,SSA,2021,Extreme poverty,0.304549,TRUE,TRUE,2011
Kenya,National,SSA,2021,Poorest 20%,0.5551797,TRUE,TRUE,2011
Kenya,National,SSA,2022,Extreme poverty,0.2519788,FALSE,TRUE,2011
Kenya,National,SSA,2023,Extreme poverty,0.2395941,FALSE,TRUE,2011
Kenya,National,SSA,2024,Extreme poverty,0.2250281,FALSE,TRUE,2011
Kiribati,National,EAP,2010,Extreme poverty,0.1465067,FALSE,FALSE,2011
Kiribati,National,EAP,2010,Poorest 20%,0.1891025,FALSE,FALSE,2011
Kiribati,National,EAP,2011,Extreme poverty,0.1465067,FALSE,FALSE,2011
Kiribati,National,EAP,2011,Poorest 20%,0.2154017,FALSE,FALSE,2011
Kiribati,National,EAP,2012,Extreme poverty,0.1411405,FALSE,FALSE,2011
Kiribati,National,EAP,2012,Poorest 20%,0.2207847,FALSE,FALSE,2011
Kiribati,National,EAP,2013,Extreme poverty,0.1402715,FALSE,FALSE,2011
Kiribati,National,EAP,2013,Poorest 20%,0.2317161,FALSE,FALSE,2011
Kiribati,National,EAP,2015,Extreme poverty,0.11821,FALSE,FALSE,2011
Kiribati,National,EAP,2015,Poorest 20%,0.2300162,FALSE,FALSE,2011
Kiribati,National,EAP,2018,Extreme poverty,0.1110658,FALSE,FALSE,2011
Kiribati,National,EAP,2018,Poorest 20%,0.2520613,FALSE,FALSE,2011
Kiribati,National,EAP,2018,Extreme poverty,0.1116539,TRUE,FALSE,2011
Kiribati,National,EAP,2018,Poorest 20%,0.2537792,TRUE,FALSE,2011
Kiribati,National,EAP,2019,Extreme poverty,0.1110658,FALSE,TRUE,2011
Kiribati,National,EAP,2019,Poorest 20%,0.2566506,FALSE,TRUE,2011
Kiribati,National,EAP,2019,Extreme poverty,0.1110658,TRUE,TRUE,2011
Kiribati,National,EAP,2019,Poorest 20%,0.2577555,TRUE,TRUE,2011
Kiribati,National,EAP,2020,Extreme poverty,0.1106981,FALSE,TRUE,2011
Kiribati,National,EAP,2020,Poorest 20%,0.2456974,FALSE,TRUE,2011
Kiribati,National,EAP,2020,Extreme poverty,0.1116539,TRUE,TRUE,2011
Kiribati,National,EAP,2020,Poorest 20%,0.2577555,TRUE,TRUE,2011
Kiribati,National,EAP,2021,Extreme poverty,0.1035161,FALSE,TRUE,2011
Kiribati,National,EAP,2021,Poorest 20%,0.2577555,FALSE,TRUE,2011
Kiribati,National,EAP,2021,Extreme poverty,0.1116539,TRUE,TRUE,2011
Kiribati,National,EAP,2021,Poorest 20%,0.2715437,TRUE,TRUE,2011
Kiribati,National,EAP,2022,Extreme poverty,0.1020635,FALSE,TRUE,2011
Kiribati,National,EAP,2023,Extreme poverty,0.1020635,FALSE,TRUE,2011
Kiribati,National,EAP,2024,Extreme poverty,0.1020635,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2010,Extreme poverty,0.004958997,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2010,Poorest 20%,0.004958997,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2011,Extreme poverty,0.003725902,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2011,Poorest 20%,0.004964279,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2012,Extreme poverty,0.002492806,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2012,Poorest 20%,0.004969561,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2013,Extreme poverty,0.002492806,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2013,Poorest 20%,0.004969561,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2015,Extreme poverty,0.002492806,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2015,Poorest 20%,0.004969561,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2018,Extreme poverty,0.002492806,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2018,Poorest 20%,0.004969561,FALSE,FALSE,2011
"Korea, Republic of",National,OHI,2018,Extreme poverty,0.002492806,TRUE,FALSE,2011
"Korea, Republic of",National,OHI,2018,Poorest 20%,0.004969561,TRUE,FALSE,2011
"Korea, Republic of",National,OHI,2019,Extreme poverty,0.002492806,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2019,Poorest 20%,0.004969561,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2019,Extreme poverty,0.002492806,TRUE,TRUE,2011
"Korea, Republic of",National,OHI,2019,Poorest 20%,0.004969561,TRUE,TRUE,2011
"Korea, Republic of",National,OHI,2020,Extreme poverty,0.002492806,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2020,Poorest 20%,0.004969561,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2020,Extreme poverty,0.002492806,TRUE,TRUE,2011
"Korea, Republic of",National,OHI,2020,Poorest 20%,0.004969561,TRUE,TRUE,2011
"Korea, Republic of",National,OHI,2021,Extreme poverty,0.002492806,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2021,Poorest 20%,0.004969561,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2021,Extreme poverty,0.002492806,TRUE,TRUE,2011
"Korea, Republic of",National,OHI,2021,Poorest 20%,0.004969561,TRUE,TRUE,2011
"Korea, Republic of",National,OHI,2022,Extreme poverty,0.002492806,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2023,Extreme poverty,0.002492806,FALSE,TRUE,2011
"Korea, Republic of",National,OHI,2024,Extreme poverty,0.002492806,FALSE,TRUE,2011
Kosovo,National,ECA,2018,Extreme poverty,0.002296182,FALSE,FALSE,2011
Kosovo,National,ECA,2018,Poorest 20%,0.01269651,FALSE,FALSE,2011
Kosovo,National,ECA,2019,Extreme poverty,0.002296182,FALSE,TRUE,2011
Kosovo,National,ECA,2019,Poorest 20%,0.01269651,FALSE,TRUE,2011
Kosovo,National,ECA,2020,Extreme poverty,0.002296182,FALSE,TRUE,2011
Kosovo,National,ECA,2020,Poorest 20%,0.01132201,FALSE,TRUE,2011
Kosovo,National,ECA,2021,Extreme poverty,0.002296182,FALSE,TRUE,2011
Kosovo,National,ECA,2021,Poorest 20%,0.01132201,FALSE,TRUE,2011
Kosovo,National,ECA,2022,Extreme poverty,0.002296182,FALSE,TRUE,2011
Kosovo,National,ECA,2023,Extreme poverty,0.002296182,FALSE,TRUE,2011
Kosovo,National,ECA,2024,Extreme poverty,0.002296182,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2010,Extreme poverty,0.04067172,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2010,Poorest 20%,0.06584675,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2011,Extreme poverty,0.01806167,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2011,Poorest 20%,0.04894196,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2012,Extreme poverty,0.02917641,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2012,Poorest 20%,0.06855178,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2013,Extreme poverty,0.03277317,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2013,Poorest 20%,0.1148292,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2015,Extreme poverty,0.02537767,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2015,Poorest 20%,0.1198148,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2018,Extreme poverty,0.00808796,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2018,Poorest 20%,0.08797962,FALSE,FALSE,2011
Kyrgyz Republic,National,ECA,2018,Extreme poverty,0.008613964,TRUE,FALSE,2011
Kyrgyz Republic,National,ECA,2018,Poorest 20%,0.09488019,TRUE,FALSE,2011
Kyrgyz Republic,National,ECA,2019,Extreme poverty,0.007804874,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2019,Poorest 20%,0.0872921,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2019,Extreme poverty,0.007864027,TRUE,TRUE,2011
Kyrgyz Republic,National,ECA,2019,Poorest 20%,0.0910229,TRUE,TRUE,2011
Kyrgyz Republic,National,ECA,2020,Extreme poverty,0.007358915,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2020,Poorest 20%,0.07681861,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2020,Extreme poverty,0.01129742,TRUE,TRUE,2011
Kyrgyz Republic,National,ECA,2020,Poorest 20%,0.1098251,TRUE,TRUE,2011
Kyrgyz Republic,National,ECA,2021,Extreme poverty,0.006807436,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2021,Poorest 20%,0.08100816,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2021,Extreme poverty,0.007984145,TRUE,TRUE,2011
Kyrgyz Republic,National,ECA,2021,Poorest 20%,0.09788961,TRUE,TRUE,2011
Kyrgyz Republic,National,ECA,2022,Extreme poverty,0.005698184,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2023,Extreme poverty,0.005345984,FALSE,TRUE,2011
Kyrgyz Republic,National,ECA,2024,Extreme poverty,0.004762353,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2010,Extreme poverty,0.2394713,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2010,Poorest 20%,0.316599,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2011,Extreme poverty,0.2417068,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2011,Poorest 20%,0.3612697,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2012,Extreme poverty,0.2267245,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2012,Poorest 20%,0.3638498,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2013,Extreme poverty,0.2117834,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2013,Poorest 20%,0.3890091,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2015,Extreme poverty,0.1806017,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2015,Poorest 20%,0.3905635,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2018,Extreme poverty,0.07552261,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2018,Poorest 20%,0.26687,FALSE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2018,Extreme poverty,0.08639039,TRUE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2018,Poorest 20%,0.2916356,TRUE,FALSE,2011
Lao People's Democratic Republic,National,EAP,2019,Extreme poverty,0.06432538,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2019,Poorest 20%,0.2482084,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2019,Extreme poverty,0.07932694,TRUE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2019,Poorest 20%,0.2811058,TRUE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2020,Extreme poverty,0.0556942,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2020,Poorest 20%,0.216505,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2020,Extreme poverty,0.08058058,TRUE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2020,Poorest 20%,0.2767076,TRUE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2021,Extreme poverty,0.04442294,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2021,Poorest 20%,0.2038536,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2021,Extreme poverty,0.0714521,TRUE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2021,Poorest 20%,0.2715767,TRUE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2022,Extreme poverty,0.03571621,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2023,Extreme poverty,0.0299519,FALSE,TRUE,2011
Lao People's Democratic Republic,National,EAP,2024,Extreme poverty,0.02152634,FALSE,TRUE,2011
Latvia,National,ECA,2010,Extreme poverty,0.01705068,FALSE,FALSE,2011
Latvia,National,ECA,2010,Poorest 20%,0.01965172,FALSE,FALSE,2011
Latvia,National,ECA,2011,Extreme poverty,0.01005744,FALSE,FALSE,2011
Latvia,National,ECA,2011,Poorest 20%,0.01464315,FALSE,FALSE,2011
Latvia,National,ECA,2012,Extreme poverty,0.01031883,FALSE,FALSE,2011
Latvia,National,ECA,2012,Poorest 20%,0.01418831,FALSE,FALSE,2011
Latvia,National,ECA,2013,Extreme poverty,0.01138762,FALSE,FALSE,2011
Latvia,National,ECA,2013,Poorest 20%,0.0160815,FALSE,FALSE,2011
Latvia,National,ECA,2015,Extreme poverty,0.006452542,FALSE,FALSE,2011
Latvia,National,ECA,2015,Poorest 20%,0.01212913,FALSE,FALSE,2011
Latvia,National,ECA,2018,Extreme poverty,0.006580277,FALSE,FALSE,2011
Latvia,National,ECA,2018,Poorest 20%,0.0101708,FALSE,FALSE,2011
Latvia,National,ECA,2018,Extreme poverty,0.007166838,TRUE,FALSE,2011
Latvia,National,ECA,2018,Poorest 20%,0.01083458,TRUE,FALSE,2011
Latvia,National,ECA,2019,Extreme poverty,0.006324336,FALSE,TRUE,2011
Latvia,National,ECA,2019,Poorest 20%,0.0101708,FALSE,TRUE,2011
Latvia,National,ECA,2019,Extreme poverty,0.006580277,TRUE,TRUE,2011
Latvia,National,ECA,2019,Poorest 20%,0.01083458,TRUE,TRUE,2011
Latvia,National,ECA,2020,Extreme poverty,0.006324336,FALSE,TRUE,2011
Latvia,National,ECA,2020,Poorest 20%,0.009826289,FALSE,TRUE,2011
Latvia,National,ECA,2020,Extreme poverty,0.007972179,TRUE,TRUE,2011
Latvia,National,ECA,2020,Poorest 20%,0.01354502,TRUE,TRUE,2011
Latvia,National,ECA,2021,Extreme poverty,0.005714353,FALSE,TRUE,2011
Latvia,National,ECA,2021,Poorest 20%,0.009826289,FALSE,TRUE,2011
Latvia,National,ECA,2021,Extreme poverty,0.006580277,TRUE,TRUE,2011
Latvia,National,ECA,2021,Poorest 20%,0.01088307,TRUE,TRUE,2011
Latvia,National,ECA,2022,Extreme poverty,0.005714353,FALSE,TRUE,2011
Latvia,National,ECA,2023,Extreme poverty,0.005667869,FALSE,TRUE,2011
Latvia,National,ECA,2024,Extreme poverty,0.005511199,FALSE,TRUE,2011
Lebanon,National,MNA,2010,Extreme poverty,0,FALSE,FALSE,2011
Lebanon,National,MNA,2010,Poorest 20%,0,FALSE,FALSE,2011
Lebanon,National,MNA,2011,Extreme poverty,0,FALSE,FALSE,2011
Lebanon,National,MNA,2011,Poorest 20%,0,FALSE,FALSE,2011
Lebanon,National,MNA,2012,Extreme poverty,0,FALSE,FALSE,2011
Lebanon,National,MNA,2012,Poorest 20%,0,FALSE,FALSE,2011
Lebanon,National,MNA,2013,Extreme poverty,0,FALSE,FALSE,2011
Lebanon,National,MNA,2013,Poorest 20%,0,FALSE,FALSE,2011
Lebanon,National,MNA,2015,Extreme poverty,0,FALSE,FALSE,2011
Lebanon,National,MNA,2015,Poorest 20%,0.0006112976,FALSE,FALSE,2011
Lebanon,National,MNA,2018,Extreme poverty,0,FALSE,FALSE,2011
Lebanon,National,MNA,2018,Poorest 20%,0.0006112976,FALSE,FALSE,2011
Lebanon,National,MNA,2018,Extreme poverty,0,TRUE,FALSE,2011
Lebanon,National,MNA,2018,Poorest 20%,0.0006112976,TRUE,FALSE,2011
Lebanon,National,MNA,2019,Extreme poverty,0,FALSE,TRUE,2011
Lebanon,National,MNA,2019,Poorest 20%,0.0006112976,FALSE,TRUE,2011
Lebanon,National,MNA,2019,Extreme poverty,0,TRUE,TRUE,2011
Lebanon,National,MNA,2019,Poorest 20%,0.0006112976,TRUE,TRUE,2011
Lebanon,National,MNA,2020,Extreme poverty,0,FALSE,TRUE,2011
Lebanon,National,MNA,2020,Poorest 20%,0.0006112976,FALSE,TRUE,2011
Lebanon,National,MNA,2020,Extreme poverty,0,TRUE,TRUE,2011
Lebanon,National,MNA,2020,Poorest 20%,0.000744657,TRUE,TRUE,2011
Lebanon,National,MNA,2021,Extreme poverty,0,FALSE,TRUE,2011
Lebanon,National,MNA,2021,Poorest 20%,0.0006112976,FALSE,TRUE,2011
Lebanon,National,MNA,2021,Extreme poverty,0,TRUE,TRUE,2011
Lebanon,National,MNA,2021,Poorest 20%,0.0006112976,TRUE,TRUE,2011
Lebanon,National,MNA,2022,Extreme poverty,0,FALSE,TRUE,2011
Lebanon,National,MNA,2023,Extreme poverty,0,FALSE,TRUE,2011
Lebanon,National,MNA,2024,Extreme poverty,0,FALSE,TRUE,2011
Lesotho,National,SSA,2010,Extreme poverty,0.3910762,FALSE,FALSE,2011
Lesotho,National,SSA,2010,Poorest 20%,0.4378085,FALSE,FALSE,2011
Lesotho,National,SSA,2011,Extreme poverty,0.3526133,FALSE,FALSE,2011
Lesotho,National,SSA,2011,Poorest 20%,0.4265084,FALSE,FALSE,2011
Lesotho,National,SSA,2012,Extreme poverty,0.3219703,FALSE,FALSE,2011
Lesotho,National,SSA,2012,Poorest 20%,0.4094193,FALSE,FALSE,2011
Lesotho,National,SSA,2013,Extreme poverty,0.3094675,FALSE,FALSE,2011
Lesotho,National,SSA,2013,Poorest 20%,0.4212382,FALSE,FALSE,2011
Lesotho,National,SSA,2015,Extreme poverty,0.2893761,FALSE,FALSE,2011
Lesotho,National,SSA,2015,Poorest 20%,0.4328062,FALSE,FALSE,2011
Lesotho,National,SSA,2018,Extreme poverty,0.2626887,FALSE,FALSE,2011
Lesotho,National,SSA,2018,Poorest 20%,0.4388409,FALSE,FALSE,2011
Lesotho,National,SSA,2018,Extreme poverty,0.2679849,TRUE,FALSE,2011
Lesotho,National,SSA,2018,Poorest 20%,0.446204,TRUE,FALSE,2011
Lesotho,National,SSA,2019,Extreme poverty,0.2550535,FALSE,TRUE,2011
Lesotho,National,SSA,2019,Poorest 20%,0.4363166,FALSE,TRUE,2011
Lesotho,National,SSA,2019,Extreme poverty,0.2664463,TRUE,TRUE,2011
Lesotho,National,SSA,2019,Poorest 20%,0.4493682,TRUE,TRUE,2011
Lesotho,National,SSA,2020,Extreme poverty,0.2585222,FALSE,TRUE,2011
Lesotho,National,SSA,2020,Poorest 20%,0.4348841,FALSE,TRUE,2011
Lesotho,National,SSA,2020,Extreme poverty,0.2925909,TRUE,TRUE,2011
Lesotho,National,SSA,2020,Poorest 20%,0.4685183,TRUE,TRUE,2011
Lesotho,National,SSA,2021,Extreme poverty,0.2492042,FALSE,TRUE,2011
Lesotho,National,SSA,2021,Poorest 20%,0.4362095,FALSE,TRUE,2011
Lesotho,National,SSA,2021,Extreme poverty,0.2761111,TRUE,TRUE,2011
Lesotho,National,SSA,2021,Poorest 20%,0.4646406,TRUE,TRUE,2011
Lesotho,National,SSA,2022,Extreme poverty,0.2389944,FALSE,TRUE,2011
Lesotho,National,SSA,2023,Extreme poverty,0.2385506,FALSE,TRUE,2011
Lesotho,National,SSA,2024,Extreme poverty,0.2380583,FALSE,TRUE,2011
Liberia,National,SSA,2010,Extreme poverty,0.5882814,FALSE,FALSE,2011
Liberia,National,SSA,2010,Poorest 20%,0.6684279,FALSE,FALSE,2011
Liberia,National,SSA,2011,Extreme poverty,0.5139738,FALSE,FALSE,2011
Liberia,National,SSA,2011,Poorest 20%,0.6433775,FALSE,FALSE,2011
Liberia,National,SSA,2012,Extreme poverty,0.437333,FALSE,FALSE,2011
Liberia,National,SSA,2012,Poorest 20%,0.6008252,FALSE,FALSE,2011
Liberia,National,SSA,2013,Extreme poverty,0.4001104,FALSE,FALSE,2011
Liberia,National,SSA,2013,Poorest 20%,0.5967963,FALSE,FALSE,2011
Liberia,National,SSA,2015,Extreme poverty,0.3944881,FALSE,FALSE,2011
Liberia,National,SSA,2015,Poorest 20%,0.625561,FALSE,FALSE,2011
Liberia,National,SSA,2018,Extreme poverty,0.4268337,FALSE,FALSE,2011
Liberia,National,SSA,2018,Poorest 20%,0.6912433,FALSE,FALSE,2011
Liberia,National,SSA,2018,Extreme poverty,0.4208378,TRUE,FALSE,2011
Liberia,National,SSA,2018,Poorest 20%,0.6826141,TRUE,FALSE,2011
Liberia,National,SSA,2019,Extreme poverty,0.4390347,FALSE,TRUE,2011
Liberia,National,SSA,2019,Poorest 20%,0.7059657,FALSE,TRUE,2011
Liberia,National,SSA,2019,Extreme poverty,0.4478289,TRUE,TRUE,2011
Liberia,National,SSA,2019,Poorest 20%,0.7123421,TRUE,TRUE,2011
Liberia,National,SSA,2020,Extreme poverty,0.4437287,FALSE,TRUE,2011
Liberia,National,SSA,2020,Poorest 20%,0.701955,FALSE,TRUE,2011
Liberia,National,SSA,2020,Extreme poverty,0.4708106,TRUE,TRUE,2011
Liberia,National,SSA,2020,Poorest 20%,0.724091,TRUE,TRUE,2011
Liberia,National,SSA,2021,Extreme poverty,0.449584,FALSE,TRUE,2011
Liberia,National,SSA,2021,Poorest 20%,0.7179939,FALSE,TRUE,2011
Liberia,National,SSA,2021,Extreme poverty,0.4630898,TRUE,TRUE,2011
Liberia,National,SSA,2021,Poorest 20%,0.7324017,TRUE,TRUE,2011
Liberia,National,SSA,2022,Extreme poverty,0.4666345,FALSE,TRUE,2011
Liberia,National,SSA,2023,Extreme poverty,0.4885728,FALSE,TRUE,2011
Liberia,National,SSA,2024,Extreme poverty,0.4766012,FALSE,TRUE,2011
Libya,National,MNA,2010,Extreme poverty,0.343702297295828,FALSE,FALSE,2011
Libya,National,MNA,2010,Poorest 20%,0.337823540072305,FALSE,FALSE,2011
Libya,National,MNA,2011,Extreme poverty,0.231423597467558,FALSE,FALSE,2011
Libya,National,MNA,2011,Poorest 20%,0.337357739482854,FALSE,FALSE,2011
Libya,National,MNA,2012,Extreme poverty,0.0103531551221184,FALSE,FALSE,2011
Libya,National,MNA,2012,Poorest 20%,0.0458914624701828,FALSE,FALSE,2011
Libya,National,MNA,2013,Extreme poverty,0.088550463349106,FALSE,FALSE,2011
Libya,National,MNA,2013,Poorest 20%,0.196335804239518,FALSE,FALSE,2011
Libya,National,MNA,2015,Extreme poverty,0.478627664379925,FALSE,FALSE,2011
Libya,National,MNA,2015,Poorest 20%,0.716249499687219,FALSE,FALSE,2011
Libya,National,MNA,2018,Extreme poverty,0.168719105563031,TRUE,FALSE,2011
Libya,National,MNA,2018,Poorest 20%,0.404584328714477,TRUE,FALSE,2011
Libya,National,MNA,2019,Extreme poverty,0.134820027140074,TRUE,TRUE,2011
Libya,National,MNA,2019,Poorest 20%,0.357648813563296,TRUE,TRUE,2011
Libya,National,MNA,2020,Extreme poverty,0.558439953554971,TRUE,TRUE,2011
Libya,National,MNA,2020,Poorest 20%,0.821364850144164,TRUE,TRUE,2011
Libya,National,MNA,2021,Extreme poverty,0.215695161208225,TRUE,TRUE,2011
Libya,National,MNA,2021,Poorest 20%,0.491756996941659,TRUE,TRUE,2011
Lithuania,National,ECA,2010,Extreme poverty,0.0153434,FALSE,FALSE,2011
Lithuania,National,ECA,2010,Poorest 20%,0.01799115,FALSE,FALSE,2011
Lithuania,National,ECA,2011,Extreme poverty,0.007005751,FALSE,FALSE,2011
Lithuania,National,ECA,2011,Poorest 20%,0.008480086,FALSE,FALSE,2011
Lithuania,National,ECA,2012,Extreme poverty,0.009542551,FALSE,FALSE,2011
Lithuania,National,ECA,2012,Poorest 20%,0.01050139,FALSE,FALSE,2011
Lithuania,National,ECA,2013,Extreme poverty,0.007050082,FALSE,FALSE,2011
Lithuania,National,ECA,2013,Poorest 20%,0.01383975,FALSE,FALSE,2011
Lithuania,National,ECA,2015,Extreme poverty,0.007198586,FALSE,FALSE,2011
Lithuania,National,ECA,2015,Poorest 20%,0.01158993,FALSE,FALSE,2011
Lithuania,National,ECA,2018,Extreme poverty,0.01022507,FALSE,FALSE,2011
Lithuania,National,ECA,2018,Poorest 20%,0.01223995,FALSE,FALSE,2011
Lithuania,National,ECA,2018,Extreme poverty,0.01022507,TRUE,FALSE,2011
Lithuania,National,ECA,2018,Poorest 20%,0.01255247,TRUE,FALSE,2011
Lithuania,National,ECA,2019,Extreme poverty,0.009394995,FALSE,TRUE,2011
Lithuania,National,ECA,2019,Poorest 20%,0.01220981,FALSE,TRUE,2011
Lithuania,National,ECA,2019,Extreme poverty,0.01022507,TRUE,TRUE,2011
Lithuania,National,ECA,2019,Poorest 20%,0.01236673,TRUE,TRUE,2011
Lithuania,National,ECA,2020,Extreme poverty,0.009066238,FALSE,TRUE,2011
Lithuania,National,ECA,2020,Poorest 20%,0.01202613,FALSE,TRUE,2011
Lithuania,National,ECA,2020,Extreme poverty,0.01022507,TRUE,TRUE,2011
Lithuania,National,ECA,2020,Poorest 20%,0.01318458,TRUE,TRUE,2011
Lithuania,National,ECA,2021,Extreme poverty,0.009066238,FALSE,TRUE,2011
Lithuania,National,ECA,2021,Poorest 20%,0.01167178,FALSE,TRUE,2011
Lithuania,National,ECA,2021,Extreme poverty,0.01022507,TRUE,TRUE,2011
Lithuania,National,ECA,2021,Poorest 20%,0.01236673,TRUE,TRUE,2011
Lithuania,National,ECA,2022,Extreme poverty,0.008755616,FALSE,TRUE,2011
